title,assigned_label,potential_labels
2 new public COVID-19 exposures in Lower Mainland,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Pfizer-BioNTech vaccine candidate induces immune response in early-phase clinical trial: Study,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Biden campaign sends scathing statement in response to Trump stoking false conspiracy theory,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Britain's governments are trying to return to a world that doesn't exist,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Coronavirus: Person who tested positive for Covid-19 visited an aged care facility in Waikato,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Study finds high virus contamination of surfaces, air around covid patients",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Keeps out rain and COVID-19, Seoul tries smart bus shelter to fight virus",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
US Creating COVID Strain In Preparation for Human Challenge Trials,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Russia aims COVID vaccine at Asian buyers beyond Philippines,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Teen tobacco use linked to higher risk of COVID-19: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Global report: WHO warns against dangers of 'vaccine nationalism',WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Mom of Georgia school students says masks DO NOT protect children against COVID-19,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Coronavirus: African Union Member States reporting COVID-19 cases as of 2 August 2020, 6 pm EAT",WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
"21-year-old Florida man recovers from mild COVID-19, then his organs began to fail",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
In Hopes of a Coronavirus Vaccine in Egypt; The Details So Far,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"French COVID-19 infections spike, but no strain on hospitals",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Members of the art community band together to aid Beirut after explosions devastated the city,ENTERTAINMENT,"['SCIENCE_TECH', 'WORLD_NATION']"
Brazilian billionaire Lemann leads initiative to build COVID-19 vaccine factory,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"California’s COVID-19 test result data may be flawed, top state health official says",HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Cairns coronavirus: Four FNQ businesses fined for breaching COVID-safe measures,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Trump to attend private fundraiser for close friend who died of COVID-19,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
"COVID-19 Will Raise Its Head In Coming Years Despite Vaccine, Say Experts",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"COVID-19: These Are Symptoms You Will Most Likely Get First, New Research Reveals",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Meghan Markle 'devastated' to return to US and see 'state of affairs',ENTERTAINMENT,"['SCIENCE_TECH', 'WORLD_NATION']"
Mumbai Police to ED on Sushant Singh Rajput case: Will provide statements of anyone required,ENTERTAINMENT,"['SCIENCE_TECH', 'WORLD_NATION']"
"St. Clair County patients not unique in reported COVID-19 symptoms, but more than you may think don't have any",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Coronavirus: Ministry of Health to give daily Covid-19 update,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Teen tobacco use linked to higher risk of COVID-19: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"COVID-19 survivors are reporting dramatic hair loss, experts explain why",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"COVID-19 symptoms often appear in this order, according to a new study",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Kaiser Permanente participates in COVID-19 vaccine trial in Portland,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Ireland reports highest daily number of COVID-19 cases since start of May,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
California becomes 1st US state with over 600k Covid-19 cases,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Montreal Canadiens head coach Claude Julien hospitalized with chest pains,SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"WHO: Half of daily 100,000 COVID-19 infections in Americas are in U.S.",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Ankita Lokhande Blasts Claims Sushant Singh Rajput Was Paying EMIs for Her Flat, Shares Bank Statements",ENTERTAINMENT,"['SCIENCE_TECH', 'WORLD_NATION']"
Government warns cement dealers against artificial price hikes,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Impact of COVID-19 on the Sleep Apnea Diagnostic Sytems Market 2020-2030 - ResearchAndMarkets.com,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Biggest Thai protest in years puts pressure on government,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Coronavirus - UNICEF campaign on wearing masks as COVID-19 cases soar across the Middle East and North Africa,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Waterford doctor resigns as club awaits Covid-19 tests,SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Potential drug candidate against COVID-19 identified by scientists,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Aussie States Could Repeat Vic Health ‘Failures’,HEALTH,"['SCIENCE_TECH', 'WORLD_NATION']"
Exposure To Air Pollution May Increase Risk Of COVID-19 Death -,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Pandemic poll: Most Ontarians expect workplaces to lockdown again,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
This Airline Could Become a COVID-19 Winner,ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
Risk of COVID-19 in health-care workers in Denmark: an observational cohort study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
World Mask Week aims to inspire global movement to wear face coverings in public to help stem exponential spread of COVID-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Sarabhai vs Sarabhai actor Satish Shah reveals he had tested positive for COVID-19,ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Anxiety, depression among hospitalised Covid-19 patients, finds new study",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
US government slow to act as anti-vaxxers spread lies on social media about coronavirus vaccine,WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
Trump trails Biden in two key battleground states: Opinion poll,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
China grants country's first COVID-19 vaccine patent to CanSino: state media,WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
"'I-LAND' resumes filming after trainees, cast, and majority of staff test negative for COVID-19",ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
TB vaccination linked with significantly improved Covid-19 outcomes: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Tributes paid to woman (32) who died of Covid-19 in Co Antrim | Carlow Nationalist,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
N.S. reports no new cases of COVID-19; 2 active cases remain,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Coronavirus: the pandemic is changing our brains – here are the remedies,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Lebanon detains 16 in probe of Beirut port blast, state news agency says",WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Clinic visits not tied to high risk of getting Covid-19: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"UK risks twice-as-big second COVID wave without better testing, study finds",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Coronavirus: Previous vaccines and masks may hold down Covid-19, some researchers say",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Regeneron says antibody cocktail prevents and treats COVID-19 in animals,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Can researchers find a way to run 10,000 COVID-19 tests at once? A team in Toronto is trying",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Pierce County reports first COVID-19 death of person under 20-years-old, first in state",HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
GigaGen's polyclonal antibody against COVID-19 outperforms plasma in lab tests,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Africa Begins Continent-Wide Study of COVID-19 Antibodies,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Immune response finding offers new hope in fight against COVID,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Global recovery will come faster if COVID vaccine available to all -WHO chief,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"US needs 'additional sizable fiscal package' to contain pandemic, boost recovery: IMF executive board",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Is hair loss a symptom of Covid-19? Doctors explain why Alyssa Milano's hair is falling out,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Interior Health COVID-19 update | The Nelson Daily,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Calls for government to intervene at Covid-hit hospitals trust,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Quickly process claims under insurance scheme for Covid-19 workers: Centre,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Coronavirus Live Updates: Plasma Therapy Trial by AIIMS Shows No Benefit in Reducing Covid-19 Mortality R...,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
"France plans masks at work as daily Covid-19 cases surpass 3,000",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Covid-19: countries reinstate travel warnings,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Coronavirus: Santa Clara County sees largest jail outbreak to date,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Britain Encourages At-Risk Groups to Sign Up for COVID-19 Vaccine Trials,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
16% of people in the UK likely to refuse Covid-19 vaccine: study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Pasteurising human milk inactivates Covid-19 virus: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"FORMAT Medical Research testing promising antibody cocktail ‘REGN-COV2’ to treat, prevent COVID-19",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"No new cases of COVID-19, as N.L. remains virus-free",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Video: Alyssa Milano shows how much hair she’s losing fighting COVID-19,ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Global Hepatitis Viruses Diagnostic Tests Market 2020 Research with COVID-19 Impact Analysis – Hologic Inc, Orangelife, Inovio Pharmaceuticals",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Carbon Fiber Prepreg Market Research Report by Manufacturing Process, by Resin Type, by Industry - Global Forecast to 2025 - Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"How to stay upbeat on rainy days, even in a pandemic",ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
Apple Is Looking To Introduce Self-Cleaning iPhones To Protect Against Covid-19,TECHNOLOGY,"['HEALTH_NATION', 'SCIENCE_TECH']"
Source: Saints LB Kaden Elliss to be reinstated from reserve/COVID-19 list,SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH', 'WORLD_NATION']"
This 21-year-old thought he had overcome a mild case of COVID-19. Then he went into organ failure,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Facebook removed Trump post containing 'harmful COVID misinformation',WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Surge in Spain's virus cases prompts regional smoking ban, field hospital",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Airlines want people to believe that air travel is safe during the pandemic, but travelers are skeptical",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Ontario doctor subject of complaints after COVID-19 tweets,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
The pandemic real estate market,BUSINESS,"['HEALTH_NATION', 'WORLD_NATION']"
Britain's COVID-19 daily infections rise to highest level since June,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
COVID-19 death toll in United States hits 1.7 lakh ahead of fall flu season,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Bar Harbor hospital reports 35 out-of-state visitors with coronavirus may have come to island this summer,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
"'Stop Outbreak in New Areas': Centre Asks States to Test Grocery, Veggie Vendors to Prevent Covid-19 Spre...",NATION,"['HEALTH_NATION', 'WORLD_NATION']"
This 21-year-old thought he had overcome a mild case of Covid-19. Then he went into organ failure,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"French COVID-19 infections spike, but no strain on hospitals",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Postmenopausal women with low estrogen levels at higher risk of severe COVID-19, study finds",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
People waiting for hospital treatment in England at highest level ever,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
AU shifts to technology to sustain trade in the face of the pandemic,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Obesity associated with ‘higher odd’ of Covid-19 hospital admission — study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
The 'R Tsar' explains how lockdown has impacted Victoria's COVID-19 reproduction rate,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Virgin Atlantic airline files for U.S. bankruptcy protection, tries to survive pandemic losses",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Stay-at-home orders significantly associated with reduced spread of COVID-19, study finds",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Researchers explain how severe case of Covid-19 derail the immune system,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Parents more likely to get flu shot for kids amid pandemic: study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Big jump in Italy's daily new COVID-19 cases driven by travel,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Main opposition CHP gives support for Turkey’s policy in eastern Mediterranean,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Is it possible to get to zero coronavirus cases without a vaccine? A local doctor explains,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Pranab Mukherjee, Covid +ve, Still ""Critical"" After Brain Surgery",NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Wearing a face mask 'reduces spread of Covid-19 through coughing and speaking' - research,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Covid Masks Could be Turned into Biofuel: Study,SCIENCE,"['HEALTH_NATION', 'SCIENCE_TECH']"
Passenger flying from Ukraine on Ryanair flight brought to hospital after reporting Covid-19 symptoms to crew,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Covid-19: Chennai’s doubling period got 3 times longer in past 1 month,ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
CRA launches updated wage subsidy calculator before COVID-19 aid program's next phase,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Court orders Federal Government to cease detaining man at Melbourne immigration centre due to coronavirus,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Scientists Discover Simple Innovation to Make Quantum States Last 10,000 Times Longer",SCIENCE,"['SCIENCE_TECH', 'WORLD_NATION']"
"Sushant Singh Rajput Case: Allegation On State Of Disha Salian's Body False, Says Mumbai Police",ENTERTAINMENT,"['SCIENCE_TECH', 'WORLD_NATION']"
Nuclear Science and Technology Organisation to appear before COVID-19 inquiry,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Biodegradable Tableware Market Trends Analysis and Impact of COVID-19 Analysis Report By Product Type, Industry Application And Future Technology 2027",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Harvard researchers want more 'crappy' tests for COVID-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Uganda: Tourism Stakeholders Ask Government to Reopen Airport,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
"Global Laser Therapy Market Forecasts to 2027 with COVID-19 Impact Analysis by Type, Application, End-user and Geography - ResearchAndMarkets.com",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"'I can't afford tuition': College students face financial strains, health concerns from pandemic ahead of fall semester",NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Covid-19 Daily Update,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"UK risks twice-as-big second Covid wave without better testing, study finds",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Exactly How MIT Built Its Own COVID-19 Testing Trailer That Can Test Up to 1,500 People a Day",SCIENCE,"['HEALTH_NATION', 'SCIENCE_TECH']"
"2020 to 2027 Global Railway Cables Market Report 2020 COVID 19 Impact Analysis Updated Edition Top Players Include, Jiangyin Electrical Alloy, Lamifil, Eland Cables, Rhomberg Rail, Siemens Mobility",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Bosetu unhappy with failure to enforce Covid-19 protocols in schools,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
'Advanced negotiations': Australia aiming to lock in COVID-19 vaccine deal,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
French government decree: Paris is 'red' high-risk COVID zone again,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH', 'WORLD_NATION']"
Australian researchers to start cancer drug trial to treat Covid-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Japan Airlines posts ¥93.7 billion net loss in April-June over pandemic,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Fighting for breath: how the medical oxygen industry is failing African hospitals,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Health DG: Lembah Pantai student does not have Covid-19,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
AFL could hold virtual Brownlow Medal as it attempts to safeguard against possible COVID-19 outbreak,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Rings at the ready, but COVID-19 ruins couple's wedding plans ... again",NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Coronavirus: Number of outbreaks in Irish homes rising for five straight weeks,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Mocimboa da Praia: Islamic State insurgents recapture strategic port town,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Canadiens coach Claude Julien hospitalized with chest pains,SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH']"
A dozen people hospitalized after hot air balloon crash in Wyoming,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Vimbai counts Covid-19 losses,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Airlangga University boasts of world's ‘first COVID-19 cure’, but experts urge caution - The Jakarta Post",NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Covid 19 coronavirus: Government to trial CovidCard technology in Rotorua,NATION,"['HEALTH_NATION', 'SCIENCE_TECH', 'WORLD_NATION']"
